chunk_id,document_id,source_file,page_number,text
guidelines_for_enforcement_activity_p49,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,49,"claim in relation to the Standard Mark, including Hallmark, through advertisements, sales promotion leaflets, price lists or the like.

Section 15(3): No certified jewellers or seller shall sell or display or offer to sellany notified goods or articles, notwithstanding that he has been granted certification, with the Standard mark, including Hallmark, or any colourable limitation thereof, unless such goods or article is marked with a Standard Mark or Hallmark, in a manner as may be specified by regulations, and unless such goods or article conforms to the relevant standard. Section 16: The Central Government has the power to notify any article or process of any scheduled industry which shall conform to the Indian Standard; and direct the use of the Standard Mark under a licence as compulsory on such article or process. In pursuance of the provisions of the Central Governmentnotification GSR has brought the _ (name of product) preparation andmixtures (IS : 5346) under compulsory certification vide its Quality Control Order issued by the Ministry of Health & Family Welfare, Department of Health, Notification G.S.R. No.764(E) dated 15 November 1984 under the Prevention of Food Adulteration (3rd Amendment) Rules, 1984 made under the Prevention of Food Adulteration Act, 1954. Section 17 (I): No person shall manufacture, import, distribute, sell, hire, lease store or exhibit for sale any such goods, article, process, system or service under sub-section (I) of section 16 –(a) without a Standard Mark, except under a valid licence, or (b) notwithstanding that he has been granted a license, apply a standard Mark, unless such goods, article, process, system or service conformsto the relevant standard or prescribed essential requirements.

Section 17(2): No person shall make a public claim, through advertisements, sales promotion leaflets process lists or the like, that his goods, article, process, system or service conforms to an Indian Standard or make such a declaration on the goods or article, without having a valid certificate of conformity or licence from the Bureau or any other authority approved by the central government under sub-section (2) of section 16.

Section 17(3): of the Act envisages that no person shall use or apply or purportto use or apply in any manner, in the manufacture, distribution, sale, hire, leaseor exhibit or offer for sale of any goods, article, process, system or service or inthe title of any patent or in any trade mark or design, a Standard Mark or any colorable thereof, except under a valid licence from the Bureau.

Section 25: Powers of the Central Government to issue direction(s) have been defined.

Section 25(3): The powers of the Bureau, inter-alia, includes the power to take such other action as may be necessary for the promotion, monitoring and management of quality of goods, article, processes, systems and services and to protect the interests of consumers and various others stakeholders and notify any other goods, articles, processes, systems and services for the purpose of sub-section of (1) of Section 16.

 49 | P a g e"
guidelines_for_enforcement_activity_p50,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,50,"Section 26: (1) No person shall, with a view to deceive or likely to deceive the public, use without the previous permission of the Bureau, (a) Any name which so nearly resembles the name of the Bureau as to deceive or likely to deceive the public or the name which contains the expression “Indian Standard” or any abbreviation thereof, or (b) Any title of any patent or mark or trade mark or design, in relation to any goods, article, process, system or service, containing the expressions “Indian Standard” or “Indian Standard Specification” or any abbreviation of such expressions. (2) Notwithstanding anything contained in any law for the time beingin force, no registering authority shall – (a) register any company, firm or other body of persons which bears any name or mark; or (b) register a trade mark or design which bears any name or mark; or (c) grant a patent, in respect of an invention, which bears a title containing any name or mark, if the use of such name or mark is in contravention of subsection (1). (3) If any question arises before a registering authority whether the use of any name or mark is in contravention of sub-section (1), the registering authority may refer the question to the Central Government whose decision thereon shall be final.

Section 27: The Certification Officers have been vested with the powers to: (a) inspect any operation carried on in connection with any goods, article, process, system or service in relation to which the Standard Mark has been used; and (b) take samples of any article or of any material or substance used in any goods, article, process, system or service, in relation to which the Standard Mark has been used.

Section 28: (1) If the Certification Officer has reason to believe that any goods or articles, process, system, or service in relation to which the contravention of Section 11 or sub-section (6) or (8) of Section 14 or Section 15 or Section 17 has taken place, are secreted in any place, premises or vehicle, he may enter into and search such place, premises or vehicle for such goods or articles, process, system or service, as the case may be. Where, as a result of any search made under sub-section (1), any goods or article, process, system, or service has been found in relation to which the contravention of Section 11 or Section 14 or Section 15 or Section 17 has taken place, the Certification Officer may seize such goods or articles and other material and documents etc.

Section 29: Penalties for violations of provisions of BIS Act, 2016 is prescribed, which is reproduced as under for the ready reference of this Hon’ble Court.

29. (1) Any person who contravenes the provisions of section 11 or sub-section (1) of section 26 shall be punishable with fine which may extend to fivelakh rupees. (2)Any person who contravenes the provisions of sub-sections (6) or (8) of section 14 or section 15 shall be punishable with imprisonment for a term which may extend to one year or with fine which shall not be less 50 | P a g e"
guidelines_for_enforcement_activity_p51,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,51,"than one lakh rupees, but may extend up to five times the value of goods or articles produced or sold or offered to be sold or affixed or applied with a Standard Mark including Hallmark, or with both: Provided that where the value of goods or articles produced or sold or offered to be sold cannot be determined, it shall be presumed that one year's production was in such contravention and the annual turnover in the previous financial year shallbe taken as the value of goods or articles for such contravention.

 (3) Any person who contravenes the provisions of section 17 shall be punishable with imprisonment for a term which may extend up to two years or with fine which shall not be less than two lakh rupees for the first contravention and not be less than five lakh rupees for the second and subsequent contraventions, but may extend up to ten times the value of goods or articles produced or sold or offered to be sold or affixed or appliedwith a Standard Mark, including Hallmark, or with both: Provided that where the value of goods or articles produced or sold or offered to be sold cannot be determined, it shall be presumed that one year’s production was in such contravention and the annual turnover in the previous financial year shall be taken as the value of goods or articles for such contravention.

 (4) The offence under sub-section (3) shall be cognizable.

 Section 32 (I): No court inferior to that of a Metropolitan Magistrate or a Judicial Magistrate of the first class, specially empowered in this behalf, shall try any offence punishable under this Act.

 Section 32 (4): Apart from this, the Hon’ble Court may direct any property in respect of which the contravention has taken place shall be forfeited to the Bureau. Section 32 (5): The Court may direct that any fine, in whole or any part thereof, payable under the provisions of this act, shall be payable to the Bureau.

 Section 35: It has been envisaged that all members, officers and other employees of the Bureau shall be deemed, when acting or purporting to act in pursuance of any of the provisions of this Act, to be public servants within the meaning of Section 21 of the Indian Penal Code (45 of 1860).

 (Narration of a Hypothetical case of Packaged Drinking Water)

4. THAT in view/pursuance to the above mentioned provisions of the Bureau of Indian Standard Act 2016, a discreet visit was carried out at the premises bearing No.-----------------------(Name & address of accused) on --------(date) in order to check and ascertain a likely misuse of BIS Standard Mark (ISI Mark). During thevisit it was observed that cycle cart were loaded with empty and filled ---------(product name). Workers were found filing the empty jars with large hose pipe coming out from the premises. Some jars carried labels while others were without labels. Jars with labels were marked with standard mark while jars without labels 51 | P a g e"
guidelines_for_enforcement_activity_p52,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,52,"had no standard mark on them. Therefore manufacturing of the packaged drinking water was being done illegally without having the valid BIS licence and misuse of Standard Mark (ISI Mark) was taking place at the premises bearing No.----------------------(Name and address of accused) which is owned by Accused No.----to --.

 5. THAT based on the above said discreet investigation, the Bureau of Indian Standards by virtue of powers conferred under vide Section 9 of BIS Act, 2016, investigation team was constituted to visit the said premises along with the Police assistance and it carried out the raid on ------------(date). (Copy of the discreet investigation report dated --------- is enclosed herewith and marked as Annexure – -). 6. THAT vide letter No. ---------dated --------, a request was made by the Complainant i.e, Bureau to the DSP/Assistant Commissioner of Police, ---------(address) to deploy armed police personnel including one lady police personnel to assist and provide protection and safety to the members of investigation team constituted by the competent authority for conducting the raid at the said premises of the accused persons. (Copy of the request dated -------- --. for deployment of armed personnel is marked and enclosed herewith as Annexure – --). Further besides the above mentioned letter No. ---------dated ---------- , competent authority vide its letter No. ------dated -------------- also issued a letter in favour of the raiding team and empowered them for carrying on investigation, search and seizure in the premises of the offender, Accused No.---- to -----i.e. --------------------------(address of accused) under the provisions of BIS Act, 2016 and requested the owner/firm/accused person to extend full cooperation to the investigating team and help them in performing their official duties.

 (Copy of the letter no. ----------- dated------------- issued in favour of the raiding team and requesting the offender to extend full cooperation is enclosed herewith and marked as ANNEXURE--)

4. That the raid was carried out by the following team members: -Sh (Name and designation), Team Leader Sh -------------- (Name and designation) Sh --------------- (Name and designation) Sh ---------------- (Name and designation)

5. THAT the above mentioned BIS raiding team along with two witnesses, Police officials, namely i.e. Sh. ----------------(Name and designation of police officials) and -----------------(Name and designation of police officials) conducted the search and seizure operation at the premises of the accused firm in accordance with the Provisions of BIS Act, 2016.

6. THAT during the search and seizure operation the Investigating Team found that 52 | P a g e"
guidelines_for_enforcement_activity_p53,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,53,"M/s -----------------(Name and address of accused ) located at -----------------------------was having RO Plant for producing Packaged Drinking Water. It was also found that multiple cycle Carts and a van were parked stationed outside the premises loaded with empty and filled 20 litre PET Jars. Empty Jars were being filled and sealed in front of the premises through a plastic pipe coming out from the premises. Out of empty and filled Jars loaded on Cart and van, following items/quantity of Jars was found to be bearing Standard Mark:S. No. Description of the Material/Documents Quantit Identification seized with details of marking y Mark withspecific reference in Standard Mark 1. Packaged Drinking Water, 20 Ltrs., Pet 1 Jar IS: 14543 Jar, ISI Marked, CM/L – 3109845, ISI Brand CM/L-3109845 name – G-Lite. 2. Empty 20 Litre Pet Jars of Packaged 20 Jars IS: 14543 Drinking Water, ISI Marked, with ISI following details : CM/L Nos.00084283 8 CM/L No.0008428381 by Bisleri 1, International Pvt. Ltd., Brand Name 2629664,31098 Bisleri 45

 CM/L No. 2629664 by Savare Enterprises, Brand Name Blue Diet

 CM/L No. 3109845,by Shree Sai Aqua Products Brand names– Big Stroke,

 Thereafter, the BIS team searched the said manufacturing unit, wherein it was found that M/s ------------------------(Name accused person/firm/company) was manufacturing packaged drinking water in 20 liter PET Jars and thereby misused BIS Standard Mark without having any proper valid license to use ISI mark. Thus, the accused /firm/company was found misusing the BIS Standard Mark without having any valid BIS licence and, as such, the BIS team seized the material on ------(date) from the above mentioned premises. The above mention material was coded, signed and sealed with wax in the presence of Sh. ------------,(Name and designation of Police officers) and Head 53 | P a g e"
guidelines_for_enforcement_activity_p54,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,54,"Constable Sh. ----------------(Name and designation of Police officer ) and was thereafter taken into possession vide Seizure Memo No.----------- dated -----------.

It is submitted that accused no.-- i.e. ----------------------(Name of accused) is a partnership firm, having Partnership Deed dated ------------- and 2 partners i.e. accused no.2, Sh. -------------------(name of accused), and accused no.3 Shri/Smt. -------------------(Name of accused). The accused Sh. ---------------, Partner in accused No.1 Firm and Sh--------------- S/o Sh/Smt. --------------- who was appearing on behalf of Sh/Smt.----------------- at the time raid was conducted and Sh. -------------- , Lessee of the premises No -----------------------------------(address), acknowledged the aforesaid proceedings and have put their signature and handed over the photocopyof PAN CARD, Adhaar Card and Driving license respectively. (Copy of Seizure memo No. ------------- dated --------------, Copy of the report of raid dated --------and Partnership deed dated ------------ is enclosed herewith as Annexure --,--and respectively (Colly).

THAT the BIS raiding team, the Complainant during the search and seizure operation informed that accused no.----- i.e. Sh. ------------, accused no.-----Sh/ Smt. ------------------ (whose son i.e. Sh -------------, was present during the raid) and accused no.--- ,Sh--------------- are responsible for misusing the ISI Mark and all the three above named persons acknowledged the misuse by putting their signature on the seizure memo. That accused Sh. ----------------, Sh ---------------- and Sh------------- appearing on behalf of Shri/Smt.------------- did not dispute their identity and their involvement with the illegal use of ISI Mark without valid BIS licence for using it on the article. It is submitted that upon examination the accused Sh. ----------------------------, Sh------------------- and Sh-------------appearing on behalf of and S/o Shri/Smt.------------------------------- provided their photocopy of PAN CARD, Adhaar Card and Driving license respectively under acknowledgement. During the search and seizure operation, It was also found that a lease deed dated ------------ was executed between M/s ------------------------------(Name of accused firm/person) and Shri------------------ (lessee) whereby the accused No.-- had given the said premises i.e ---------------------------------(address) on lease for ----- months commencing from dt---------------- to ------------------ and had authorized the lessee i.e. accused No. -------to sell packaged drinking water of some brands like Affinity, Nature blue and to carried out illegal activities. It is, further, submitted that the illegal activities were being carried out at ---------------------------and all the accused persons are responsible for day to day activity of the entire work carried out at the aforesaid premises. The accused no.----- Sh. ------------------ was fully aware about the activities being carried out in the said premise without valid licenses from BIS.

 54 | P a g e"
guidelines_for_enforcement_activity_p55,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,55,"(Copy of Lease Deed dated --------------- as well as photocopy of PAN CARD, Adhaar Card and Driving license obtained during raid is enclosed herewith as Annexure ). 7. THAT from the above mentioned facts, it is established clearly that the accused persons have misused the BIS Standard Mark on the product without having a valid licence from the Bureau and, as such, the accused persons have contravened the provisions Section 17 of BIS Act, 2016, therefore, all accused persons are liable to be prosecuted, tried and punished under Section 29 of BIS Act, 2016.

8. THAT since accused no. ---- to -----are /were regularly using the ISI Mark without having valid BIS licence to use the same in day to day course from the aforesaid premises i.e. ---------------------------------------(address), accordingly all the accused persons have committed offence of misusing the ISI Mark without having valid BIS license, therefore all the accused persons are liable to be prosecuted under Section 29 of BIS Act, 2016.

9. THAT the BIS is a body corporate by the name aforesaid, having perpetual succession and a common seal, with power, subject to the provisions of this Act, to acquire, hold and dispose of property, both movable and immovable, and to contract and shall by the said name sue and be sued under section 3 of the Bureau of Indian Standards Act, 2016 and a Public servant within the meaning of section 35 of the Bureau of Indian Standards Act, 2016.

10. THAT the complainant being a Public servant within the meaning of section 35 ofthe Bureau of Indian Standards Act, 2016 and Section 21 of the Indian Penal Code and may be exempted from personal appearance of court proceedings in future. However, the complainant will attend the court proceedings as and when ordered by the Hon'ble Court.

11. THAT since the accused persons have committed the offence at ----------------------------------(address) within the territorial jurisdiction of this Hon'ble Court, as such, this Hon'ble Court is competent to take cognizance to try and punish the accused for the above mentioned contravention of Section 17 of the Bureau of Indian Standards Act, 2016.

 PRAYER In the backdrop of the aforesaid facts and circumstances, it is most respectfully prayedthat this Hon’ble Court may please to: a) entertain the complaint, the accused be summoned for having committed offenceby violating and contravening the provisions of Section 17 of the BIS Act, 2016 and may further be pleased to punish them in accordance with the law provided by Section 29 of the BIS Act, 2016 for misusing the ISI Mark without having the valid BIS licence to use the same and

 b) award adequate compensation to BIS under Section 357 of Cr.P.C. read with section 32(5) of BIS Act, 2016, on considering the facts and circumstances of the case narrated in above; and c) direct that the seized goods, materials and articles as per the seizure memo dated----------- be forfeited to the Bureau under Section 32 (4) of BIS Act, 2016 on considering the facts and circumstances of the case narrated herein above; and 55 | P a g e"
guidelines_for_enforcement_activity_p56,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,56,"d) pass such and further orders as this Hon’ble Court may deem fit and proper under the facts and circumstances of the complainant, in favour of the complainant.

 Complainant

 Through Counsel BIS COUNSEL NAME, ADDRSS AND PHONE NUMBER

 OF THE EMPANELED COUNSEL OF THE BUREAU

Place:_Date:- / /20--56 | P a g e"
guidelines_for_enforcement_activity_p57,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,57,"IN THE COURT OF CHIEF METROPOLITAN MAGISTRATE, NORTH DISTRICT ROHINI, DELHI

 Criminal Complaint No. of 20-IN THE MATTER OF: BUREAU OF INDIAN STANDARDS COMPLAINANT

 VERSUS M/s ------------- ACCUSED

 I, ------------------ S/o Sh. ---------------------, aged ---------years, designated asScientist - -, in the Complainant organization, having my office at ------------------------------(address), do hereby solemnly affirm and sincerely state as follows: 1. I state that I am working as a Scientist - - with the Complainant Organization and the Organization authorized me as their authorized representative to present their case. 2. I am well acquainted with the facts and circumstances of this case and I am competent to swear this affidavit. 3. I state that I have perused the said criminal complaint and nothing material has been suppressed therefrom. Legal submissions are all based on legal Advice. 4. I state that the annexure filed herewith are the true copies of its respective Originals. 5. I state that what I have stated in the above is true to my knowledge and belief.

 DEPONENT Verification

 I, ----------------S/o Sh. ----------------------,---- aged about years, designated as Scientist - -, in the Complainant organization, having my office at -------------------------------, verified the contents of para --- to -- of this affidavit and state that the contents of the same are true and correct and believed on the basis of the record of the case to be true. No part of it is false and nothing material has been concealed there from. DEPONENT

 Please note: (It is to be got notarised by the Notary Public)

 57 | P a g e"
guidelines_for_enforcement_activity_p58,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,58,"IN THE COURT OF _ ,DISTRICT STATE

 Criminal Complaint No. of 201--IN THE MATTER OF: BUREAU OF INDIAN STANDARDS COMPLAINANT VERSUS M/s _ & Ors. ---------------------- ACCUSED Shri ---------------------- Proprietor/Partner of M/s (Name and addresses of accused) ACCUSED No.1 (Name and addresses of accused) ACCUSED No.2 (Name and addresses of accused) ACCUSED No.3

 POLICE STATION------------LIST OF WITNESSES ON BEHALF OF THE COMPLAINANT

 1. Shri------------------Designation…………….. 2. Shri ------------------Designation……………. 3. Shri ------------------Designation……………. 4. Shri ……………..(Name & designation of Police officer with their badge Numberaddress of police station) 5. Shri .................. (Name & designation of Police officer with their badge Number/ address of police station) 6. Shri---------------(name of accused/Partner of the Firm/company/ name ofemployee firm/company )

 ComplainantThrough Counsel (Name and address of BIS empaneled Counsel) Place: Dated:

 58 | P a g e"
